Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
33096,6,91.25,93.07000000000001,-0.9099999999999966,0,1.6243779348311227,0.0,31.227027395348713,23.8306171712953,7.396410224053412
33205,6,87.3,91.6275,-1.4425000000000097,0,1.5992015603711043,-0.025176374460018414,31.715077096292738,24.069450547676205,7.645626548616534
33315,6,83.25,89.952,-1.6754999999999995,0,1.5699585687539392,-0.05441936607718345,32.05822985252191,24.316620194416146,7.741609658105766
33425,6,79.12,86.97999999999999,-2.9720000000000084,0,1.5180873833846678,-0.10629055144645494,32.31130453228697,24.473841656426856,7.837462875860108
33535,6,75.08,83.2,-3.779999999999987,0,1.4521139376592822,-0.1722639971718405,32.29994210540967,24.478347839414543,7.821594265995131
33645,6,71.12,79.174,-4.025999999999996,0,1.3818469819739907,-0.242530952857132,32.26730801638831,24.214301822199264,8.053006194189045
33755,6,67.16,75.146,-4.028000000000006,0,1.311545119703659,-0.31283281512746375,32.19697055032151,24.0673507999108,8.12961975041071
33864,6,63.12,71.12,-4.025999999999996,0,1.2412781640183672,-0.3830997708127555,32.289330997354554,24.35429515452441,7.935035842830141
33974,6,59.08,67.112,-4.00800000000001,0,1.1713253675984343,-0.4530525672326884,32.50668852857969,24.54633384692298,7.960354681656708
34084,6,55.21,63.13800000000001,-3.9739999999999824,0,1.10196598312418,-0.5224119517069428,32.62682202123393,24.460356461484476,8.16646555974945
34194,6,51.08,59.129999999999995,-4.008000000000017,0,1.032013186704247,-0.5923647481268757,32.60168618591469,24.54475978826276,8.056926397651926
34304,6,47.03,55.104,-4.025999999999996,0,0.9617462310189553,-0.6626317038121674,32.379579566546624,24.438276667880583,7.941302898666042
34414,6,42.99,51.077999999999996,-4.026000000000003,0,0.8914792753336636,-0.7328986594974591,32.3208727070497,24.309401322409983,8.011471384639723
34524,6,38.95,47.05200000000001,-4.025999999999989,0,0.821212319648372,-0.8031656151827506,32.36749640021047,24.240154581088145,8.127341819122321
34634,6,34.81,42.972,-4.080000000000005,0,0.7500028861670033,-0.8743750486641194,32.33181601296057,24.377114872179654,7.954701140780916
34743,6,30.59,38.87400000000001,-4.097999999999992,0,0.6784792934202758,-0.9458986414108469,32.327700240173534,24.60820991168049,7.7194903284930465
34853,6,26.37,34.742000000000004,-4.132000000000005,0,0.60636228872787,-1.0180156461032528,32.440087228808764,24.600223569404516,7.839863659404245
34962,6,22.07,30.558000000000003,-4.184000000000001,0,0.5333377128244273,-1.0910402220066953,32.68846688740751,24.491510804850638,8.196956082556868
35071,6,17.85,26.338,-4.220000000000002,0,0.45968481839026654,-1.1646931164408563,32.88348441512734,24.4765999827982,8.406884432329145
35181,6,13.63,22.101999999999997,-4.236000000000004,0,0.38575267127578666,-1.238625263555336,33.00740660852067,24.693365769156777,8.31404083936389
35291,6,9.49,17.882,-4.219999999999995,0,0.31209977684162604,-1.3122781579894967,32.919060858479924,24.67705713619085,8.242003722289073
35401,6,5.27,13.662,-4.220000000000001,0,0.2384468824074653,-1.3859310524236574,32.890664715966466,24.5595144056421,8.331150310324361
35510,6,1.23,9.494,-4.168000000000001,0,0.16570155918434165,-1.458676375646781,32.855008347797146,24.52434604109017,8.330662306706978
35620,6,-2.9,5.343999999999999,-4.15,0,0.09327039522657696,-1.5311075396045457,32.9451422893472,24.451075501176906,8.494066788170297
35730,6,-6.95,1.228,-4.116,0,0.021432643214490368,-1.6029452916166322,33.160094946312306,24.25517949419589,8.904915452116416
35840,6,-11.08,-2.886,-4.114,0,-0.05037020221255635,-1.674748137043679,32.95512986454119,24.45914628406439,8.495983580476807
35950,6,-15.12,-6.964,-4.078,0,-0.12154472910888511,-1.7459226639400078,32.78148055457674,24.73887359284637,8.042606961730366
36059,6,-19.25,-11.059999999999999,-4.095999999999998,0,-0.19303341527057283,-1.8174113501016955,32.59533648263479,24.57795544882982,8.017381033804977
36169,6,-23.3,-15.14,-4.080000000000002,0,-0.2642428487519415,-1.8886207835830642,32.89244593612314,24.72153478014651,8.170911155976633
36278,6,-27.16,-19.182,-4.041999999999998,0,-0.33478905711755225,-1.959166991948675,33.199294076326616,24.810222273112643,8.389071803213973
36388,6,-31.21,-23.208,-4.026,0,-0.405056012802844,-2.029433947633967,33.15039368271551,24.810811612429987,8.339582070285521
36498,6,-35.08,-27.2,-3.992000000000001,0,-0.47472955654245763,-2.09910749137358,33.087860137325016,24.82932703018934,8.258533107135674
36608,6,-38.95,-31.140000000000004,-3.940000000000005,0,-0.5434955290710343,-2.167873463902157,32.861597732040636,24.434764090170862,8.426833641869777
36719,6,-42.81,-35.042,-3.9019999999999975,0,-0.611598276483853,-2.2359762113149757,32.87760310480808,24.538206524853777,8.339396579954302
36829,6,-46.68,-38.946000000000005,-3.9040000000000035,0,-0.6797359304817117,-2.3041138653128344,33.15515588839368,24.87862578950765,8.276530098886028
36939,6,-50.81,-42.866,-3.9199999999999946,0,-0.7481528371598893,-2.372530771991012,33.29631406450821,24.696081361430828,8.600232703077385
37049,6,-54.68,-46.786,-3.9200000000000017,0,-0.816569743838067,-2.4409476786691897,33.22547217539214,24.79120487992928,8.434267295462863
37159,6,-58.73,-50.742,-3.955999999999996,0,-0.8856149690469627,-2.5099929038780853,33.40985747590788,25.00711698820119,8.402740487706687
37269,6,-62.59,-54.698,-3.956000000000003,0,-0.9546601942558584,-2.579038129086981,34.04646188620886,25.46597572218672,8.580486164022144
37380,6,-66.73,-58.70799999999999,-4.009999999999991,0,-1.0246478972608308,-2.6490258320919535,34.56119002181451,25.649906176255914,8.9112838455586
37490,6,-70.77,-62.7,-3.9920000000000115,0,-1.0943214410004447,-2.7186993758315676,34.94394818616773,25.54915881546237,9.39478937070536
37599,6,-74.73,-66.71,-4.009999999999991,0,-1.1643091440054172,-2.78868707883654,35.3189568780756,25.736105295890447,9.582851582185157
37709,6,-79.03,-70.77000000000001,-4.0600000000000165,0,-1.2351695116363872,-2.85954744646751,35.93586489920932,26.02745840211115,9.908406497098168
37819,6,-82.99,-74.85,-4.079999999999984,0,-1.3063789451177557,-2.9307568799488783,36.89651796004282,26.199038831987508,10.697479128055315
37929,6,-87.12,-78.928,-4.078000000000003,0,-1.3775534720140843,-3.001931406845207,38.252669487525665,26.94520615794388,11.307463329581786
38039,6,-90.99,-82.97200000000001,-4.044000000000011,0,-1.4481345869647353,-3.0725125217958578,39.98550778956805,28.06321938269118,11.92228840687687
38148,6,-94.95,-87.01599999999999,-4.043999999999983,0,-1.5187157019153856,-3.1430936367465083,41.28613202697004,28.45579336724632,12.83033865972372
38258,6,-98.9,-90.99,-3.9740000000000038,0,-1.5880750863896405,-3.212453021220763,42.84321470039757,29.08652879965348,13.756685900744085
38368,6,-102.95,-94.982,-3.9920000000000044,0,-1.657748630129254,-3.282126564960377,44.98325428708476,30.432543913103505,14.55071037398126
38478,6,-107.34,-99.026,-4.043999999999997,0,-1.7283297450799047,-3.3527076799110276,46.366200241855566,31.15357187322443,15.212628368631137
38588,6,-111.21,-103.07000000000001,-4.044000000000011,0,-1.7989108600305557,-3.423288794861678,47.79514943311867,31.852252992533067,15.942896440585596
38697,6,-115.43,-107.16600000000001,-4.096000000000004,0,-1.8703995461922434,-3.494777481023366,49.9912129689326,33.220098696678754,16.77111427225385
38807,6,-119.21,-111.228,-4.061999999999983,0,-1.9412948204082527,-3.565672755239375,51.244103688599274,33.88103827612444,17.363065412474832
38916,6,-123.43,-115.324,-4.096000000000004,0,-2.0127835065699404,-3.637161441401063,52.42271210719111,34.29482620481199,18.12788590237912
39026,6,-127.12,-119.28,-3.956000000000003,0,-2.0818287317788364,-3.706206666609959,53.715550285621454,35.05813517794159,18.657415107679867
39136,6,-131.08,-123.25399999999999,-3.9739999999999895,0,-2.1511881162530906,-3.7755660510842133,55.21302170695408,35.989758229480366,19.22326347747372
39246,6,-135.21,-127.21000000000001,-3.9560000000000173,0,-2.2202333414619866,-3.8446112762931093,56.48237479413045,36.67020194728055,19.812172846849897
39356,6,-138.99,-131.166,-3.955999999999989,0,-2.289278566670882,-3.913656501502005,58.212313029042534,37.4110626932151,20.80125033582743
39465,6,-143.03,-135.086,-3.920000000000016,0,-2.35769547334906,-3.9820734081801827,61.23450676122076,38.943988242261234,22.290518518959523
39575,6,-146.73,-139.008,-3.921999999999997,0,-2.4261472866122777,-4.050525221443401,63.31535686652097,40.3203703946509,22.994986471870074
39685,6,-148.13,-142.418,-3.4099999999999966,0,-2.4856630141052842,-4.1100409489364065,66.05232206827705,41.87679465294657,24.175527415330485
39794,6,-148.22,-145.01999999999998,-2.6019999999999754,0,-2.5310764812421764,-4.155454416073299,70.22888964531674,44.195680820937085,26.03320882437965
39904,6,-148.22,-146.86599999999999,-1.8460000000000036,0,-2.5632952592339917,-4.187673194065114,76.59856751017864,48.30638360643957,28.292183903739076
40014,6,-146.11,-147.482,-0.6160000000000139,0,-2.574046487426277,-4.1984244222574,80.32646570450774,50.59513211565877,29.73133358884897
63664,6,82.9,89.758,-1.0720000000000027,1,1.5665726300050702,0.0,34.06306326634821,25.63361279011172,8.429450476236491
63776,6,78.68,86.71600000000001,-3.0419999999999874,1,1.513479714159403,-0.05309291584566722,34.08964492518269,25.71619064952824,8.37345427565445
63886,6,74.55,82.848,-3.868000000000009,1,1.4459703786922622,-0.120602251312808,34.00447759962432,25.467871797263182,8.536605802361137
63997,6,70.59,78.75,-4.097999999999999,1,1.3744467859455345,-0.1921258440595357,34.037717941959585,25.438818445884056,8.59889949607553
64109,6,66.46,74.636,-4.114000000000004,1,1.3026439405184878,-0.26392868948658244,34.280853751340445,25.75184560485508,8.529008146485367
64220,6,62.42,70.53999999999999,-4.096000000000004,1,1.2311552543567998,-0.33541737564827034,34.17649180245465,25.82591098689958,8.350580815555066
64330,6,58.37,66.478,-4.061999999999998,1,1.1602599801407902,-0.40631264986427995,34.131701290737176,25.588937238081343,8.542764052655833
64441,6,54.51,62.470000000000006,-4.0079999999999885,1,1.0903071837208578,-0.4762654462842124,34.29108829926682,25.61560213119913,8.675486168067685
64552,6,50.37,58.426,-4.044000000000004,1,1.019726068770207,-0.5468465612348632,34.148651716298914,25.55952764439849,8.589124071900427
64663,6,46.33,54.4,-4.026000000000003,1,0.9494591130849153,-0.6171135169201549,34.11949328613408,25.6706286462925,8.44886463984158
64774,6,42.46,50.407999999999994,-3.9920000000000044,1,0.8797855693453015,-0.6867870606597687,34.22596111186482,25.628180222315866,8.597780889548952
64885,6,38.42,46.418,-3.989999999999995,1,0.8101469321907279,-0.7564256978143423,34.37107454624496,25.710572929572194,8.66050161667277
64996,6,34.46,42.408,-4.009999999999998,1,0.7401592291857553,-0.8264134008193149,34.37710267325993,25.69723031309301,8.679872360166922
65106,6,30.33,38.4,-4.008000000000003,1,0.6702064327658225,-0.8963661972392477,34.364123463377794,25.7736441293264,8.590479334051391
65218,6,26.46,34.426,-3.9739999999999966,1,0.6008470482915679,-0.9657255817135023,34.23736541481904,25.65700748174332,8.580357933075716
65328,6,22.42,30.418000000000006,-4.007999999999996,1,0.5308942518716353,-1.0356783781334349,34.17256576936216,25.64102861192808,8.531537157434082
65439,6,18.37,26.407999999999998,-4.010000000000009,1,0.4609065488666625,-1.1056660811384078,34.35817466719607,25.82734963398866,8.530825033207408
65550,6,14.33,22.381999999999998,-4.026,1,0.3906395931813708,-1.1759330368236993,34.22131495939384,25.57722887147865,8.644086087915191
65662,6,10.2,18.356,-4.025999999999996,1,0.32037263749607914,-1.246199992508991,34.12948581100157,25.281277547121263,8.848208263880307
65773,6,5.98,14.26,-4.096000000000002,1,0.2488839513343914,-1.3176886786706787,34.388485678372646,25.74408813972984,8.644397538642806
65885,6,2.02,10.18,-4.08,1,0.17767451785302274,-1.3888981121520474,34.38197247292906,25.87206872125364,8.509903751675417
65996,6,-1.93,6.120000000000001,-4.059999999999999,1,0.10681415022205298,-1.4597584797830172,34.43297746891458,25.63774852222056,8.795228946694023
66108,6,-6.07,2.04,-4.080000000000001,1,0.03560471674068432,-1.5309679132643859,34.18970999776099,25.55440742410603,8.635302573654961
66218,6,-10.55,-2.1100000000000003,-4.15,1,-0.03682644721708036,-1.6033990772221505,34.10975908647472,25.65028888453259,8.459470201942128
66329,6,-14.86,-6.2780000000000005,-4.168,1,-0.10957177044020401,-1.6761444004452741,34.37666968949128,25.816450627268168,8.560219062223116
66442,6,-19.08,-10.498000000000001,-4.220000000000001,1,-0.18322466487436473,-1.749797294879435,34.575759698565136,25.714656600677053,8.861103097888083
66553,6,-23.3,-14.772,-4.273999999999999,1,-0.2578200371046024,-1.8243926671096726,34.53891255281364,25.71621744621537,8.822695106598268
66664,6,-27.43,-19.044,-4.272,1,-0.33238050274980013,-1.8989531327548703,34.25308900870495,25.48754368888037,8.765545319824577
66775,6,-31.47,-23.228,-4.184000000000001,1,-0.4054050786532429,-1.971977708658313,34.27088652417572,25.4442497161749,8.82663680800082
66888,6,-35.34,-27.324,-4.096,1,-0.4768937648149306,-2.0434663948200007,34.46562561685029,25.624176903323804,8.841448713526482
67000,6,-39.38,-31.384000000000004,-4.060000000000002,1,-0.5477541324459004,-2.1143267624509705,34.37495621104339,25.624855242983266,8.750100968060122
67112,6,-43.34,-35.392,-4.007999999999999,1,-0.6177069288658331,-2.1842795588709034,34.433341213289296,25.577550001237373,8.855791212051923
67223,6,-47.3,-39.366,-3.9739999999999966,1,-0.6870663133400877,-2.253638943345158,34.48103862722829,25.560888600787425,8.920150026440865
67334,6,-51.52,-43.376000000000005,-4.010000000000005,1,-0.7570540163450604,-2.3236266463501307,34.42177427917538,25.55372685471459,8.868047424460787
67446,6,-55.47,-47.402,-4.025999999999996,1,-0.8273209720303522,-2.3938936020354222,34.33698171958629,25.519956134112128,8.817025585474163
67558,6,-59.6,-51.446000000000005,-4.044000000000004,1,-0.8979020869810028,-2.4644747169860732,33.91712897919481,25.25681845477185,8.66031052442296
67669,6,-63.47,-55.472,-4.025999999999996,1,-0.9681690426662946,-2.5347416726713647,34.11095312928208,25.49251452939324,8.618438599888837
67781,6,-67.6,-59.532,-4.059999999999995,1,-1.0390294102972641,-2.605602040302334,34.47652515069853,25.65272326516533,8.823801885533197
67893,6,-71.47,-63.522000000000006,-3.990000000000009,1,-1.1086680474518382,-2.6752406774569084,34.61016394110423,25.714623446944454,8.895540494159777
68004,6,-75.52,-67.532,-4.009999999999991,1,-1.1786557504568105,-2.7452283804618807,34.75480850090179,25.640428507398724,9.114379993503064
68115,6,-79.74,-71.55999999999999,-4.027999999999992,1,-1.248957612727142,-2.815530242732212,34.972287899399575,25.49183024828145,9.480457651118126
68227,6,-83.78,-75.62199999999999,-4.061999999999998,1,-1.3198528869431516,-2.886425516948222,35.358171057523165,25.770063027809694,9.58810802971347
68338,6,-87.82,-79.666,-4.044000000000011,1,-1.3904340018938026,-2.9570066318988726,35.91882556934631,25.76830750027723,10.150518069069076
68450,6,-91.6,-83.69200000000001,-4.0260000000000105,1,-1.4607009575790944,-3.0272735875841645,36.43963256533673,25.892602184721405,10.547030380615324
68562,6,-95.56,-87.7,-4.007999999999996,1,-1.530653753999027,-3.097226384004097,37.220184203752986,26.46398088576925,10.756203317983736
68674,6,-99.52,-91.65599999999999,-3.955999999999989,1,-1.5996989792079226,-3.166271609212993,38.17298078001907,26.6463688118861,11.52661196813297
68786,6,-103.74,-95.648,-3.9920000000000044,1,-1.6693725229475362,-3.235945152952606,39.23429871527635,27.11036924032945,12.123929474946902
68898,6,-107.87,-99.65799999999999,-4.009999999999991,1,-1.7393602259525087,-3.305932855957579,40.78279093938335,27.71071852983228,13.072072409551062
69010,6,-112.18,-103.774,-4.116000000000014,1,-1.8111979779645955,-3.3777706079696657,41.96947050610889,28.129442752129137,13.840027753979752
69122,6,-116.13,-107.888,-4.114000000000004,1,-1.8830008233916424,-3.4495734533967126,43.106256909390815,28.744112606417147,14.36214430297367
69234,6,-119.91,-111.96599999999998,-4.0779999999999745,1,-1.9541753502879706,-3.5207479802930406,44.73750447535592,29.55002435779272,15.1874801175632
69345,6,-123.96,-116.00999999999999,-4.044000000000011,1,-2.0247564652386214,-3.5913290952436916,45.894077809231476,30.336740079069465,15.557337730162011
69457,6,-127.56,-119.94800000000001,-3.9380000000000166,1,-2.0934875311821584,-3.6600601611872285,46.899812405077625,31.025056773761374,15.874755631316251
69569,6,-131.6,-123.83200000000002,-3.8840000000000146,1,-2.1612761193296186,-3.727848749334689,48.7449962129799,32.1567228840414,16.588273328938495
69680,6,-135.56,-127.718,-3.8859999999999815,1,-2.2290996140621178,-3.795672244067188,50.46847017760982,32.83351269217004,17.634957485439774
69791,6,-139.25,-131.586,-3.868000000000009,1,-2.2966089495292588,-3.863181579534329,52.509464949592164,34.140604755339794,18.36886019425237
69903,6,-143.38,-135.47,-3.883999999999986,1,-2.364397537676718,-3.9309701676817883,55.1243518353239,35.69307015446168,19.43128168086222
70014,6,-147.08,-139.374,-3.9039999999999964,1,-2.4325351916745768,-3.999107821679647,57.98091683929816,36.91581270749889,21.065104131799277
70126,6,-148.4,-142.73399999999998,-3.359999999999985,1,-2.491178254541586,-4.057750884546657,62.30211372286351,39.64753298892451,22.654580733939
70237,6,-148.48,-145.318,-2.5840000000000316,1,-2.53627756241312,-4.10285019241819,68.36900055783791,43.86817097523932,24.500829582598588
70349,6,-148.48,-147.164,-1.8459999999999752,1,-2.568496340404935,-4.135068970410005,70.80716291494832,45.32651508611991,25.48064782882841
70461,6,-146.2,-147.728,-0.5640000000000214,1,-2.578339997386183,-4.144912627391253,73.01028908873046,46.599602124935615,26.41068696379485
94385,6,82.73,89.654,-1.0360000000000156,2,1.5647574875829962,0.0,30.26407615954141,23.34379334175817,6.920282817783242
94496,6,78.51,86.596,-3.0579999999999927,2,1.5113853190570097,-0.053372168525986474,30.27403234257637,23.429613188231315,6.844419154345054
94608,6,74.29,82.694,-3.902000000000001,2,1.4432825716441908,-0.12147491593880533,30.321335223816668,23.38465368586799,6.93668153794868
94719,6,70.24,78.54400000000001,-4.1499999999999915,2,1.3708514076864264,-0.19390607989656972,30.350446468845824,23.282363108829145,7.068083360016679
94831,6,66.02,74.35799999999999,-4.186000000000021,2,1.2977919251979433,-0.26696556238505287,30.28493771181584,23.25023610591847,7.034701605897368
94942,6,61.89,70.19000000000001,-4.167999999999978,2,1.22504660197482,-0.3397108856081761,30.157185651318542,23.40755503332104,6.749630617997502
95053,6,57.85,66.058,-4.132000000000005,2,1.1529295972824143,-0.41182789030058187,30.366309868611584,23.42064642616429,6.945663442447294
95165,6,53.98,61.996,-4.062000000000005,2,1.0820343230664047,-0.4827231645165915,30.416074729077785,23.356597952450183,7.059476776627603
95277,6,49.85,57.91799999999999,-4.07800000000001,2,1.0108597961700756,-0.5538976914129206,30.464961550080346,23.60495981728993,6.860001732790414
95389,6,45.8,53.874,-4.04399999999999,2,0.9402786812194251,-0.624478806363571,30.325147998921235,23.486250796234444,6.838897202686791
95500,6,41.85,49.866,-4.008000000000003,2,0.8703258847994924,-0.6944316027835038,30.300724956231072,23.331969824865887,6.968755131365183
95611,6,37.8,45.856,-4.009999999999998,2,0.8003381817945198,-0.7644193057884764,30.621804982738887,23.375541739097823,7.246263243641065
95722,6,33.76,41.812,-4.044000000000004,2,0.729757066843869,-0.8350004207391272,30.381844576620573,23.272434444845928,7.109410131774643
95833,6,29.71,37.784,-4.027999999999999,2,0.6594552045735375,-0.9053022830094587,30.41304716259606,23.236068686392684,7.176978476203377
95945,6,25.67,33.758,-4.025999999999996,2,0.5891882488882458,-0.9755692386947503,30.548839476785812,23.317056896282963,7.231782580502849
96057,6,21.71,29.73,-4.028000000000002,2,0.5188863866179142,-1.045871100965082,30.5027211961635,23.2385849003119,7.264136295851602
96169,6,17.76,25.722,-4.007999999999999,2,0.44893359019798146,-1.1158238973850148,30.531500416813543,23.28052792295579,7.250972493857752
96280,6,13.8,21.73,-3.992000000000001,2,0.3792600464583678,-1.1854974411246284,30.511721751315434,23.459131228478103,7.052590522837333
96391,6,9.76,17.740000000000002,-3.9899999999999984,2,0.3096214093037941,-1.255136078279202,30.467159503795656,23.27294310332525,7.194216400470408
96503,6,5.54,13.714000000000002,-4.026,2,0.23935445361850238,-1.3254030339644938,30.50421194601463,23.25044566847679,7.253766277537843
