Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
90502,6,Extend,>>,-3,8.18,368,294,482,33.98085957100864,24.03321171730092,58.01407128830955,16.406,-4.096000000000004,2
90614,6,Extend,>>,-51,3.96,367,296,469,34.160893916606966,24.03921308890953,58.2001070055165,12.292000000000002,-4.113999999999997,2
90726,6,Extend,>>,-99,-0.09,369,297,454,33.96692503717999,24.135717591526767,58.10264262870676,8.142,-4.150000000000002,2
90837,6,Extend,>>,-147,-4.13,368,298,441,33.912782653975114,24.006226991093843,57.919009645068954,4.046,-4.095999999999999,2
90948,6,Extend,>>,-195,-8.18,369,296,426,33.8457732068119,24.20233982339264,58.04811303020454,-0.051999999999999956,-4.098,2
91059,6,Extend,>>,-243,-12.4,368,297,420,33.59639327684122,24.3720588384131,57.96845211525432,-4.168,-4.1160000000000005,2
91169,6,Extend,>>,-291,-16.62,368,297,395,33.883495775938925,24.25116609782671,58.13466187376564,-8.284,-4.1160000000000005,2
91280,6,Extend,>>,-339,-21.1,369,296,386,33.990982722418075,24.276368148643765,58.267350871061836,-12.486,-4.202,2
91392,6,Extend,>>,-387,-25.32,367,296,381,33.65131103071276,24.490242867519104,58.14155389823186,-16.724,-4.2379999999999995,2
91503,6,Extend,>>,-435,-29.27,368,294,377,33.232071418079634,24.70641187847324,57.938483296552874,-20.942,-4.218,2
91616,6,Extend,>>,-483,-33.23,370,296,375,33.49650116545815,24.325864947612278,57.82236611307043,-25.108,-4.166,2
91727,6,Extend,>>,-531,-37.1,366,294,372,33.82462137000414,24.115442277134257,57.940063647138395,-29.204,-4.096,2
91839,6,Extend,>>,-579,-41.05,366,294,370,33.60012150040132,24.51139438407297,58.111515884474294,-33.194,-3.990000000000002,2
91951,6,Extend,>>,-627,-44.92,367,294,371,33.43010397064509,24.527530131345223,57.957634101990315,-37.114,-3.9199999999999946,2
92062,6,Extend,>>,-675,-49.05,367,293,367,33.575502800686664,24.167443052233537,57.7429458529202,-41.07,-3.956000000000003,2
92174,6,Extend,>>,-723,-52.92,367,292,367,33.767657185045266,24.187974629677427,57.95563181472269,-45.008,-3.9380000000000024,2
92285,6,Extend,>>,-771,-56.79,367,293,367,33.75166966104711,24.261321842355542,58.01299150340265,-48.946,-3.9379999999999953,2
92397,6,Extend,>>,-819,-60.92,365,290,364,33.81728214747053,24.038705306548778,57.855987454019306,-52.92,-3.9740000000000038,2
92508,6,Extend,>>,-867,-64.97,365,291,366,33.858115702581806,24.167698314243346,58.02581401682515,-56.92999999999999,-4.009999999999991,2
92619,6,Extend,>>,-915,-69.27,363,289,363,33.7924007004948,24.02690986346426,57.819310563959064,-60.974000000000004,-4.044000000000011,2
92730,6,Extend,>>,-963,-73.23,366,289,364,33.97203758226155,23.9551085448192,57.927146127080746,-65.036,-4.061999999999998,2
92841,6,Extend,>>,-1011,-77.36,368,287,363,33.67179764554342,24.18268028974631,57.85447793528973,-69.15,-4.114000000000004,2
92952,6,Extend,>>,-1059,-81.49,366,284,362,33.646126214332526,24.19267584862785,57.838802062960376,-73.264,-4.11399999999999,2
93064,6,Extend,>>,-1107,-85.45,365,280,358,33.99063782008133,23.77197900752652,57.76261682760786,-77.35999999999999,-4.095999999999989,2
93174,6,Extend,>>,-1155,-89.49,365,279,360,34.01897249786677,23.78271640454247,57.80168890240924,-81.404,-4.044000000000011,2
93286,6,Extend,>>,-1203,-93.36,364,275,357,33.7369944470147,23.85529199221197,57.59228643922667,-85.42999999999999,-4.025999999999996,2
93397,6,Extend,>>,-1251,-97.41,365,278,360,33.61479139113361,23.789968399640223,57.40475979077383,-89.43999999999998,-4.009999999999991,2
93508,6,Extend,>>,-1299,-101.36,362,275,361,33.62615288552445,23.561538196620887,57.187691082145335,-93.414,-3.974000000000018,2
93620,6,Extend,>>,-1347,-105.67,366,275,358,33.630710112685264,22.912103817732213,56.54281393041748,-97.458,-4.043999999999997,2
93731,6,Extend,>>,-1395,-109.63,362,273,360,33.70488049119555,22.2119790843333,55.916859575528854,-101.486,-4.028000000000006,2
93842,6,Extend,>>,-1443,-113.76,359,271,357,33.49741923845346,21.730743062574888,55.22816230102835,-105.566,-4.079999999999998,2
93953,6,Extend,>>,-1491,-117.71,362,270,356,32.83412718789798,21.14981624398173,53.98394343187971,-109.626,-4.060000000000002,2
94064,6,Extend,>>,-1539,-121.58,361,271,359,32.52578443304897,20.171300866942904,52.69708529999187,-113.67,-4.043999999999997,2
94175,6,Extend,>>,-1587,-125.71,361,270,355,31.58549348002223,19.306416316302144,50.89190979632437,-117.678,-4.007999999999996,2
94287,6,Extend,>>,-1635,-129.41,359,269,357,29.51614110687514,17.79289639475006,47.3090375016252,-121.63399999999999,-3.955999999999989,2
94399,6,Extend,>>,-1683,-133.63,358,269,358,28.52846838289897,16.211961276820325,44.7404296597193,-125.60799999999999,-3.9740000000000038,2
94511,6,Extend,>>,-1731,-137.41,355,269,360,26.5448805109648,14.609958765161938,41.15483927612674,-129.548,-3.940000000000012,2
94622,6,Extend,>>,-1779,-141.45,355,268,360,24.304594779001096,13.196232558855538,37.500827337856634,-133.522,-3.9739999999999895,2
94733,6,Extend,>>,-1827,-145.23,355,266,356,22.35077502374933,11.253575486780576,33.604350510529905,-137.426,-3.9039999999999964,2
94844,6,Extend,<<,-1827,-148.84,361,272,364,20.305866714191268,9.006792074869209,29.312658789060478,-141.31199999999998,-3.8859999999999957,2
94955,6,Extend,<<,-1779,-150.07,364,275,370,19.02264761745404,8.130328166065535,27.152975783519576,-144.6,-3.288000000000011,2
95067,6,Extend,<<,-1731,-150.07,365,275,374,16.93104962680127,6.534921484435202,23.46597111123647,-147.13199999999998,-2.5319999999999823,2
95177,6,Extend,<<,-1683,-150.07,368,275,372,12.784063624116357,2.0959386186390208,14.880002242755378,-148.856,-1.724000000000018,2
95289,6,Extend,<<,-1635,-147.43,367,276,372,10.567291339333934,-0.079915914067029,10.487375425266904,-149.296,-0.4399999999999977,2
118923,6,Extend,>>,861,81.49,367,299,584,38.61866289840592,28.439186783590408,67.05784968199633,88.43799999999999,-1.092000000000013,3
119033,6,Extend,>>,813,77.27,367,299,584,38.96807248673191,28.312879578100244,67.28095206483215,85.378,-3.059999999999988,3
119143,6,Extend,>>,765,73.14,366,299,585,38.54768938432703,28.56703609101257,67.1147254753396,81.49199999999999,-3.88600000000001,3
119252,6,Extend,>>,717,69.01,367,298,583,38.54380352661046,28.492669578571025,67.03647310518149,77.324,-4.167999999999992,3
119362,6,Extend,>>,669,64.97,367,298,581,38.66826763401656,28.15114193727454,66.8194095712911,73.176,-4.147999999999996,3
119472,6,Extend,>>,621,60.84,366,299,582,38.75572419748855,27.94880255136387,66.70452674885242,69.046,-4.1299999999999955,3
119581,6,Extend,>>,573,56.79,366,295,580,38.82800465709856,27.934644781185987,66.76264943828454,64.95000000000002,-4.095999999999989,3
119692,6,Extend,>>,525,52.75,366,299,579,38.6146121353724,27.91122171070439,66.52583384607678,60.872,-4.078000000000017,3
119801,6,Extend,>>,477,48.7,366,298,577,38.448625488728496,28.044464666749818,66.49309015547831,56.81,-4.061999999999998,3
119911,6,Extend,>>,429,44.75,367,299,574,38.74348860695464,28.25361593467161,66.99710454162626,52.766,-4.044000000000004,3
120020,6,Extend,>>,381,40.79,366,297,571,38.95496517600852,27.84017784060892,66.79514301661744,48.756,-4.009999999999998,3
120130,6,Extend,>>,333,36.84,365,297,567,38.9065535870489,27.51634486288673,66.42289844993563,44.766000000000005,-3.989999999999995,3
120240,6,Extend,>>,285,32.97,366,297,562,38.6565714894904,27.801867043771928,66.45843853326232,40.81,-3.956000000000003,3
120350,6,Extend,>>,237,28.92,366,298,561,38.702093313932245,27.75115576001221,66.45324907394445,36.854,-3.956000000000003,3
120460,6,Extend,>>,189,24.79,365,297,562,38.814839661846406,27.691182142758777,66.50602180460518,32.862,-3.9919999999999973,3
120569,6,Extend,>>,141,20.92,365,297,557,38.690971250785466,27.96864205926989,66.65961331005536,28.887999999999998,-3.9740000000000038,3
120679,6,Extend,>>,93,16.88,366,298,550,38.968501335598496,27.78982290306348,66.75832423866197,24.896,-3.9919999999999973,3
120788,6,Extend,>>,45,13.01,363,296,541,39.124425420199856,27.560128518204912,66.68455393840478,20.904,-3.992000000000001,3
120899,6,Extend,>>,-3,8.79,363,296,531,38.94269360483946,27.656717287134175,66.59941089197363,16.878,-4.026,3
121008,6,Extend,>>,-51,4.75,364,297,523,38.71723949045952,27.931766424540733,66.64900591500026,12.87,-4.008000000000001,3
121118,6,Extend,>>,-99,0.79,363,295,511,38.293784194528016,28.158801061806543,66.45258525633456,8.844,-4.026,3
121228,6,Extend,>>,-147,-3.25,362,294,498,38.5804393156951,27.98140594437878,66.56184526007388,4.818,-4.026,3
121337,6,Extend,>>,-195,-7.21,362,294,480,38.79142734676493,27.89647684067909,66.68790418744402,0.7739999999999998,-4.044,3
121447,6,Extend,>>,-243,-11.34,366,297,474,38.81542624306275,28.03008511704826,66.845511360111,-3.252,-4.026,3
121557,6,Extend,>>,-291,-15.38,364,295,458,38.81676852035264,28.05410585708784,66.87087437744049,-7.2780000000000005,-4.026000000000001,3
121668,6,Extend,>>,-339,-19.52,362,294,437,38.662071695886965,27.965650650583832,66.62772234647079,-11.34,-4.061999999999999,3
121778,6,Extend,>>,-387,-23.91,364,296,422,38.56086675598599,27.978007163662937,66.53887391964892,-15.472,-4.132,3
121888,6,Extend,>>,-435,-28.04,364,296,408,38.72402361749472,27.86472724468151,66.58875086217623,-19.637999999999998,-4.165999999999999,3
121998,6,Extend,>>,-483,-32.09,362,296,403,38.62076207865887,27.8474055693912,66.46816764805007,-23.788,-4.150000000000002,3
122108,6,Extend,>>,-531,-36.31,364,297,381,38.78214224406967,27.654380823086527,66.4365230671562,-27.974,-4.186,3
122218,6,Extend,>>,-579,-40.97,365,296,371,39.02117489318908,27.464390687760734,66.48556558094981,-32.263999999999996,-4.289999999999996,3
122328,6,Extend,>>,-627,-45.1,362,295,374,38.88523344451093,27.566831733038875,66.4520651775498,-36.501999999999995,-4.2379999999999995,3
122439,6,Extend,>>,-675,-49.14,361,290,370,38.79693152216112,27.70516464192769,66.50209616408881,-40.722,-4.220000000000006,3
122549,6,Extend,>>,-723,-53.1,361,293,368,39.08559754451615,27.45628610710976,66.54188365162591,-44.924,-4.201999999999998,3
122659,6,Extend,>>,-771,-56.97,362,292,367,39.11080071580388,27.438896981742413,66.54969769754629,-49.056,-4.131999999999998,3
122768,6,Extend,>>,-819,-61.1,364,293,368,38.76829168298645,27.779089267558625,66.54738095054508,-53.08200000000001,-4.0260000000000105,3
122878,6,Extend,>>,-867,-64.97,359,291,369,38.71117068551545,27.728327015411523,66.43949770092698,-57.056,-3.9739999999999895,3
122988,6,Extend,>>,-915,-69.01,361,289,365,38.86833058609624,27.53859892694833,66.40692951304457,-61.029999999999994,-3.9739999999999966,3
123098,6,Extend,>>,-963,-72.88,360,289,368,38.96603115305041,27.42007703897097,66.38610819202138,-64.986,-3.95600000000001,3
123207,6,Extend,>>,-1011,-77.01,361,287,368,38.9611112861135,27.47843648560973,66.43954777172323,-68.994,-4.007999999999996,3
123317,6,Extend,>>,-1059,-81.14,360,282,364,38.85819456533366,27.696858878132,66.55505344346567,-73.002,-4.007999999999996,3
123428,6,Extend,>>,-1107,-85.19,357,279,362,38.5466610376299,27.883415143660116,66.43007618129002,-77.046,-4.044000000000011,3
123538,6,Extend,>>,-1155,-89.32,359,277,362,38.464021631913816,27.903288373206628,66.36731000512044,-81.10799999999999,-4.061999999999983,3
123648,6,Extend,>>,-1203,-93.19,358,276,362,38.51639468507652,27.53645909025725,66.05285377533377,-85.17,-4.062000000000012,3
123758,6,Extend,>>,-1251,-97.23,360,276,356,38.535973986335335,27.16330938230581,65.69928336864115,-89.214,-4.043999999999997,3
123867,6,Extend,>>,-1299,-101.19,356,275,362,38.58038000004075,27.00395999091136,65.5843399909521,-93.22399999999999,-4.009999999999991,3
123977,6,Extend,>>,-1347,-105.41,355,274,365,38.61661549155416,26.514741305277497,65.13135679683165,-97.268,-4.044000000000011,3
124087,6,Extend,>>,-1395,-109.36,355,272,362,38.65018950555039,26.06418290489156,64.71437241044194,-101.276,-4.007999999999996,3
124196,6,Extend,>>,-1443,-113.49,353,269,359,38.79342982233942,25.533951892472917,64.32738171481233,-105.33600000000001,-4.0600000000000165,3
124306,6,Extend,>>,-1491,-117.54,355,272,362,38.62964791689526,25.00414888000075,63.63379679689601,-109.398,-4.061999999999983,3
124416,6,Extend,>>,-1539,-121.58,352,269,359,38.347186258001535,24.28168157808532,62.628867836086854,-113.476,-4.078000000000003,3
124526,6,Extend,>>,-1587,-125.63,352,268,359,38.08503854027072,23.635208874886917,61.720247415157644,-117.52000000000001,-4.044000000000011,3
124637,6,Extend,>>,-1635,-129.32,354,271,358,37.59833155888669,22.902971772464248,60.50130333135094,-121.51199999999999,-3.991999999999976,3
124747,6,Extend,>>,-1683,-133.54,351,268,358,36.89580970025952,21.550773392580183,58.4465830928397,-125.522,-4.010000000000019,3
124856,6,Extend,>>,-1731,-137.32,353,269,355,36.30163241885575,20.42295123193307,56.72458365078882,-129.478,-3.956000000000003,3
124966,6,Extend,>>,-1779,-141.36,349,266,357,35.2924295067091,19.235031156547677,54.527460663256775,-133.434,-3.955999999999989,3
125076,6,Extend,>>,-1827,-145.14,348,267,359,34.02218264366424,17.963289546022416,51.985472189686654,-137.33599999999998,-3.901999999999987,3
125186,6,Extend,<<,-1827,-148.84,353,270,361,31.93336260804616,16.12325639188481,48.05661899993097,-141.24,-3.904000000000025,3
125296,6,Extend,<<,-1779,-150.07,358,274,368,29.48970960000781,14.486862436841031,43.97657203684884,-144.546,-3.305999999999983,3
125406,6,Extend,<<,-1731,-150.07,361,276,370,28.18640933943232,12.472747526322609,40.65915686575493,-147.096,-2.5500000000000114,3
125516,6,Extend,<<,-1683,-150.07,362,276,369,27.416690870063636,9.824677895733675,37.24136876579731,-148.838,-1.7419999999999902,3
125626,6,Extend,<<,-1635,-147.43,364,276,369,24.71628735082002,7.719959290016371,32.436246640836394,-149.296,-0.4579999999999984,3
149252,6,Extend,>>,861,81.49,371,299,519,34.56513857403958,26.33757160178008,60.902710175819664,88.43799999999999,-1.073999999999998,4
149362,6,Extend,>>,813,77.27,371,298,516,34.330201510116424,25.8592824135499,60.18948392366632,85.378,-3.059999999999988,4
149471,6,Extend,>>,765,73.05,372,299,517,34.08005698813654,25.69850679730028,59.778563785436816,81.47399999999999,-3.9040000000000106,4
149580,6,Extend,>>,717,68.92,372,297,517,33.57968789102387,25.32499922707573,58.9046871180996,77.288,-4.185999999999993,4
149690,6,Extend,>>,669,64.88,370,298,517,33.205973095023886,24.76032761674287,57.966300711766756,73.122,-4.165999999999997,4
149800,6,Extend,>>,621,60.57,370,298,519,32.62720410264204,24.29214361629965,56.919347718941694,68.938,-4.1839999999999975,4
149910,6,Extend,>>,573,56.44,371,299,518,31.91347274154528,24.268781716376736,56.182254457922014,64.77199999999999,-4.166000000000011,4
150019,6,Extend,>>,525,52.48,370,295,517,31.795210275978704,24.119580840737317,55.91479111671602,60.658,-4.11399999999999,4
150129,6,Extend,>>,477,48.35,370,300,516,31.75105731463192,23.98161565609535,55.73267297072727,56.544,-4.114000000000004,4
150239,6,Extend,>>,429,44.4,371,299,515,31.611467091923625,23.726564470970835,55.33803156289446,52.448,-4.0959999999999965,4
150348,6,Extend,>>,381,40.44,369,297,516,31.35440130165832,23.772009159711736,55.12641046137006,48.422000000000004,-4.025999999999996,4
150458,6,Extend,>>,333,36.4,370,298,514,31.373549804319104,23.993042424765477,55.36659222908458,44.414,-4.008000000000003,4
150567,6,Extend,>>,285,32.44,370,299,512,31.552148368863904,23.667596258914397,55.2197446277783,40.40599999999999,-4.00800000000001,4
150677,6,Extend,>>,237,28.48,372,297,511,31.89963286702496,23.328815965072707,55.22844883209767,36.432,-3.9739999999999895,4
150787,6,Extend,>>,189,24.44,371,298,509,31.589636531219234,23.678519317545543,55.26815584876478,32.44,-3.9920000000000044,4
150896,6,Extend,>>,141,20.57,370,298,510,31.664334791401963,23.62476123561064,55.289096027012604,28.465999999999998,-3.974,4
151006,6,Extend,>>,93,16.62,370,297,507,32.10978632615671,23.41950572024137,55.52929204639808,24.509999999999998,-3.9559999999999995,4
151116,6,Extend,>>,45,12.66,370,296,505,31.93739108071257,23.75423213873343,55.691623219446,20.554000000000002,-3.955999999999996,4
151225,6,Extend,>>,-3,8.53,370,298,509,31.9826957965697,23.3990905001728,55.381786296742504,16.564,-3.990000000000002,4
151335,6,Extend,>>,-51,4.4,370,297,504,32.00472187979899,23.352688248750844,55.35741012854984,12.556000000000001,-4.007999999999999,4
151444,6,Extend,>>,-99,0.62,371,297,499,31.883492713972828,23.767291577002105,55.65078429097493,8.565999999999999,-3.990000000000002,4
151554,6,Extend,>>,-147,-3.34,366,296,495,32.131095388371534,23.494652296713884,55.625747685085415,4.574,-3.991999999999999,4
151663,6,Extend,>>,-195,-7.12,368,296,487,31.97439990648344,23.50610475444535,55.48050466092879,0.618,-3.956,4
151773,6,Extend,>>,-243,-11.16,368,296,472,31.99242055754214,23.496194365518043,55.48861492306018,-3.3200000000000003,-3.938,4
151884,6,Extend,>>,-291,-15.3,367,296,459,32.09030479752016,23.499153376347444,55.589458173867605,-7.26,-3.9399999999999995,4
151994,6,Extend,>>,-339,-19.34,367,295,443,32.26033583737516,23.28480864405804,55.5451444814332,-11.252,-3.992000000000001,4
152104,6,Extend,>>,-387,-23.56,369,297,427,32.10390483200366,23.38031869756675,55.48422352957041,-15.296000000000001,-4.0440000000000005,4
152214,6,Extend,>>,-435,-27.96,369,297,406,31.891107912031178,23.445824689704544,55.336932601735725,-19.464,-4.1679999999999975,4
152324,6,Extend,>>,-483,-32.44,370,295,384,31.98943663108444,23.25245328609569,55.24188991718013,-23.72,-4.256,4
152434,6,Extend,>>,-531,-36.75,370,294,373,31.904002626062734,23.26425532367069,55.16825794973342,-28.01,-4.290000000000003,4
152544,6,Extend,>>,-579,-40.97,371,295,363,31.81467292169818,23.275208295364298,55.08988121706248,-32.336,-4.325999999999997,4
152653,6,Extend,>>,-627,-45.19,367,295,363,31.90455767434192,23.23328540098693,55.137843075328846,-36.662,-4.3260000000000005,4
152764,6,Extend,>>,-675,-49.41,371,295,359,31.9168523846357,23.250529159936505,55.16738154457221,-40.952,-4.289999999999999,4
152873,6,Extend,>>,-723,-53.45,370,293,356,31.805758341653064,23.33537303920732,55.14113138086039,-45.153999999999996,-4.201999999999998,4
152983,6,Extend,>>,-771,-57.41,372,294,358,31.88547119071153,23.279995406996445,55.165466597707976,-49.285999999999994,-4.131999999999998,4
153093,6,Extend,>>,-819,-61.36,372,293,360,32.016858545918275,23.279040369680843,55.29589891559912,-53.364,-4.078000000000003,4
153204,6,Extend,>>,-867,-65.41,373,292,355,31.895107915833208,23.40577671854451,55.30088463437772,-57.407999999999994,-4.043999999999997,4
153315,6,Extend,>>,-915,-69.71,372,291,352,31.74259553230924,23.040625500489934,54.783221032799176,-61.468,-4.060000000000009,4
153426,6,Extend,>>,-963,-73.67,371,287,354,31.83169224693804,23.107951246980484,54.939643493918524,-65.512,-4.043999999999997,4
153537,6,Extend,>>,-1011,-77.98,370,286,350,31.891264643631608,23.37564888394802,55.26691352757963,-69.626,-4.114000000000004,4
